query,image,image_filename,answer,page_number,chunk_type,text_description,chunk_id,is_noise
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,text,"Total lending value of known EPCs

The EPC distribution by lending value for the mortgage book is included within Note 52 of the financial statements. The split between residential and buy-to-let mortgages is shown below for properties with known EPCs:

1 Rounded down from 1.6 per cent for reporting in the table.

EPC splits",b3ee9e008d5489201ad9f3abd1dcb32b_124_4,0
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,text,"The charts above provide a view of the EPC profile of our UK residential mortgages portfolio based on our known population. The exposure to properties with no EPC data has reduced from 26% of residential properties in 2022 to 21% in 2023, and from 20% to 14% respectively for buy-to-let. Our 2023 progress versus our 2022 position, highlights that positively improving the mix of EPCs on our mortgage book, including shrinking the proportion of unknowns, remains a key factor in advancing towards our",b3ee9e008d5489201ad9f3abd1dcb32b_124_5,0
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,text,sustainability ambitions.,b3ee9e008d5489201ad9f3abd1dcb32b_124_6,0
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,text,"Lloyds Banking Group Sustainability Report 2023 123

v

M2IAIBAO

ABayns3s dnoig uno

JOAIIB@P BM MOH

ainqnj saisnjoul

81N{Ny a|qoulDysNs",b3ee9e008d5489201ad9f3abd1dcb32b_124_7,0
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,figure,(0 see pages 93 to 94 for an overview of just transition,b3ee9e008d5489201ad9f3abd1dcb32b_124_8,0
How did the total residential mortgage lending value change from 2022 to 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""\u00a311 billion increase""]",124,figure,"Residential mortgages 2023 2022 @ales 19% @a/s 18% c 24% c 24% Total Total £204.3 billion @p 38% £193.3 billion @p 39% @E 14% @E 15% @F/c 4% @F/c 4% Buy-to-let 2023 2022 @aje 7% i, @a/e 7% c 36% c 34% Total Total £40.8 billion @p 43% £41. billion @p 44% @E 13% @E 14% @r/c 1% @F/c 1%! 1 Rounded down from 1.6 per cent for reporting in the table.",b3ee9e008d5489201ad9f3abd1dcb32b_124_9,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"Q<— > Q

Greening the built environment continued

Greening the built environment — Homes continued

Just transition",b3ee9e008d5489201ad9f3abd1dcb32b_124_0,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"Effectively supporting the transition to net zero will require the consideration of many different groups, including vulnerable and low income households. Our current products and propositions are inclusive of a vast number of customer segments, and we strive to ensure that our education and awareness materials highlight action that can be taken across varying levels of investment. Where appropriate we signpost specific government grant schemes that will support our customers with the cost of",b3ee9e008d5489201ad9f3abd1dcb32b_124_1,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,some retrofit measures.,b3ee9e008d5489201ad9f3abd1dcb32b_124_2,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"Additionally, to try to make energy-efficient home improvements accessible for all, we have implemented offers for all our colleagues, whereby they can access offers on heat pumps and solar panels installed with our accredited partners. We acknowledge that there is more to do to ensure a successful transition that is fair for everyone and we therefore welcome all funding on research and development into green technologies to ensure retrofit is attainable for the mass market.",b3ee9e008d5489201ad9f3abd1dcb32b_124_3,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"Total lending value of known EPCs

The EPC distribution by lending value for the mortgage book is included within Note 52 of the financial statements. The split between residential and buy-to-let mortgages is shown below for properties with known EPCs:

1 Rounded down from 1.6 per cent for reporting in the table.

EPC splits",b3ee9e008d5489201ad9f3abd1dcb32b_124_4,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"The charts above provide a view of the EPC profile of our UK residential mortgages portfolio based on our known population. The exposure to properties with no EPC data has reduced from 26% of residential properties in 2022 to 21% in 2023, and from 20% to 14% respectively for buy-to-let. Our 2023 progress versus our 2022 position, highlights that positively improving the mix of EPCs on our mortgage book, including shrinking the proportion of unknowns, remains a key factor in advancing towards our",b3ee9e008d5489201ad9f3abd1dcb32b_124_5,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,sustainability ambitions.,b3ee9e008d5489201ad9f3abd1dcb32b_124_6,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,text,"Lloyds Banking Group Sustainability Report 2023 123

v

M2IAIBAO

ABayns3s dnoig uno

JOAIIB@P BM MOH

ainqnj saisnjoul

81N{Ny a|qoulDysNs",b3ee9e008d5489201ad9f3abd1dcb32b_124_7,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,figure,(0 see pages 93 to 94 for an overview of just transition,b3ee9e008d5489201ad9f3abd1dcb32b_124_8,0
What proportion of buy-to-let mortgages had an EPC rating of D in 2023?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""43%""]",124,figure,"Residential mortgages 2023 2022 @ales 19% @a/s 18% c 24% c 24% Total Total £204.3 billion @p 38% £193.3 billion @p 39% @E 14% @E 15% @F/c 4% @F/c 4% Buy-to-let 2023 2022 @aje 7% i, @a/e 7% c 36% c 34% Total Total £40.8 billion @p 43% £41. billion @p 44% @E 13% @E 14% @r/c 1% @F/c 1%! 1 Rounded down from 1.6 per cent for reporting in the table.",b3ee9e008d5489201ad9f3abd1dcb32b_124_9,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"Q<— > Q

Greening the built environment continued

Greening the built environment — Homes continued

Just transition",b3ee9e008d5489201ad9f3abd1dcb32b_124_0,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"Effectively supporting the transition to net zero will require the consideration of many different groups, including vulnerable and low income households. Our current products and propositions are inclusive of a vast number of customer segments, and we strive to ensure that our education and awareness materials highlight action that can be taken across varying levels of investment. Where appropriate we signpost specific government grant schemes that will support our customers with the cost of",b3ee9e008d5489201ad9f3abd1dcb32b_124_1,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,some retrofit measures.,b3ee9e008d5489201ad9f3abd1dcb32b_124_2,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"Additionally, to try to make energy-efficient home improvements accessible for all, we have implemented offers for all our colleagues, whereby they can access offers on heat pumps and solar panels installed with our accredited partners. We acknowledge that there is more to do to ensure a successful transition that is fair for everyone and we therefore welcome all funding on research and development into green technologies to ensure retrofit is attainable for the mass market.",b3ee9e008d5489201ad9f3abd1dcb32b_124_3,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"Total lending value of known EPCs

The EPC distribution by lending value for the mortgage book is included within Note 52 of the financial statements. The split between residential and buy-to-let mortgages is shown below for properties with known EPCs:

1 Rounded down from 1.6 per cent for reporting in the table.

EPC splits",b3ee9e008d5489201ad9f3abd1dcb32b_124_4,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"The charts above provide a view of the EPC profile of our UK residential mortgages portfolio based on our known population. The exposure to properties with no EPC data has reduced from 26% of residential properties in 2022 to 21% in 2023, and from 20% to 14% respectively for buy-to-let. Our 2023 progress versus our 2022 position, highlights that positively improving the mix of EPCs on our mortgage book, including shrinking the proportion of unknowns, remains a key factor in advancing towards our",b3ee9e008d5489201ad9f3abd1dcb32b_124_5,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,sustainability ambitions.,b3ee9e008d5489201ad9f3abd1dcb32b_124_6,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,text,"Lloyds Banking Group Sustainability Report 2023 123

v

M2IAIBAO

ABayns3s dnoig uno

JOAIIB@P BM MOH

ainqnj saisnjoul

81N{Ny a|qoulDysNs",b3ee9e008d5489201ad9f3abd1dcb32b_124_7,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,figure,(0 see pages 93 to 94 for an overview of just transition,b3ee9e008d5489201ad9f3abd1dcb32b_124_8,0
What sustainability measure does the chart mention regarding the reduction of properties without EPC data?,/home/laura/vqa-ir-qa/data/pages/b3ee9e008d5489201ad9f3abd1dcb32b_124.png,b3ee9e008d5489201ad9f3abd1dcb32b_124.png,"[""Importance of shrinking the proportion of unknowns""]",124,figure,"Residential mortgages 2023 2022 @ales 19% @a/s 18% c 24% c 24% Total Total £204.3 billion @p 38% £193.3 billion @p 39% @E 14% @E 15% @F/c 4% @F/c 4% Buy-to-let 2023 2022 @aje 7% i, @a/e 7% c 36% c 34% Total Total £40.8 billion @p 43% £41. billion @p 44% @E 13% @E 14% @r/c 1% @F/c 1%! 1 Rounded down from 1.6 per cent for reporting in the table.",b3ee9e008d5489201ad9f3abd1dcb32b_124_9,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"METRICS & TARGETS

The principal stages in the NZBA approach

1. Scopes and methodologies

2. Carbon measurements of portfolios

3. Analyses of portfolio changes

4. Commitments ontargets

Portfolios covered _ Priority sectors Scope of the carbon emissions eqeanmaae ; Benchmark scenarios

Carbon measurements in priority sectors (Baseline)

Measurements of divergences with the Paris Agreement (AIE NZE 2050)",ef3a35894f4f593158d1db751720cc44_41_0,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"Projection of customers’ carbon profiles

(appraisal of customers’ transition plans ~ forward-looking)

Estimated impact on the financing strategy

Definition of sectoral targets and horizons

Action plan within the business lines

Dialogue with customers",ef3a35894f4f593158d1db751720cc44_41_1,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"3.2 - The scopes

The measurements and commitments made cover all on- and off-balance sheet exposures of the banking portfolio.

Corporate finance, project finance, securities related to investment activities and short-term exposures are in- cluded in the scope of assessment. In accordance with NZBA guidelines, the trading book, derivatives, money market and central bank deposits have been excluded.",ef3a35894f4f593158d1db751720cc44_41_2,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"The portfolio's lower carbon-intensive profile compared to the IEA NZE 2050 benchmark scenario can be explained by a technology mix enjoying low exposure to fossil fuels: coal, oil and gas. For several years now, Groupe BPCE has been committed to gradually reducing to zero its expo- sure to thermal coal, with a deadline of 2030 for the Eu- ropean Union and OECD countries, and 2040 for the rest of the world. This result is also closely linked to the ana- lysis of the portfolios’ climate",ef3a35894f4f593158d1db751720cc44_41_3,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,performance and the use of the GWF during the credit granting phases as far as the Corporate & Investment Banking unit is concerned.,ef3a35894f4f593158d1db751720cc44_41_4,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"3.3 - Measurements, commitments, and action plan for the power sector

Based on the data measured, Groupe BPCE has com- mitted to a carbon intensity target for its power genera- tion exposure to be below 138g CO2eq per kWh by 2030 aligned with the International Energy Agency's Net Zero Emissions by 2050 scenario (NZE 2050 - World Energy Outlook 2021).",ef3a35894f4f593158d1db751720cc44_41_5,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"This strategic approach has also made it possible to in- crease exposure to renewable power generation pro- jects to more than half of Groupe BPCE's total exposure to power generation. With more than €12 billion in ex- posure to renewable energy projects as at December 31, 2022, the Group is one of the largest financiers of re- newable energies, notably in France vs. €0.4 billion of ex- posure to coal (cf. the summary table in section 4) and a zero exposure target by 2030 for OECD countries and",ef3a35894f4f593158d1db751720cc44_41_6,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,the EU by 2040 for the rest of the world.,ef3a35894f4f593158d1db751720cc44_41_7,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,text,"In 2020 and 2021, the carbon intensity of the electricity generation portfolio is 156 g COZeq/kWh3, 66% lower than the IEA World Zone NZE reference scenario of 459 g CO2eq/kWh in 2020 according to the World Energy Outlook 2021.

Intensity of emissions (g CO,eq/kWh)

3. Weighted attribution factor based on gross on- and off-balance sheet exposures, with it being possible to cover nearly 90% of exposures by data.

—

45",ef3a35894f4f593158d1db751720cc44_41_8,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_9,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_10,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_11,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_12,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_13,0
What is Groupe BPCE's carbon intensity target for 2030 compared to the IEA's NZE 2050 scenario?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""<138 CO2eq/kWh""]",41,figure,Power 2020 2030 generation yenchmark target IEA NZE 2050 459 138 Groupe BPCE 156 <138,ef3a35894f4f593158d1db751720cc44_41_14,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"METRICS & TARGETS

The principal stages in the NZBA approach

1. Scopes and methodologies

2. Carbon measurements of portfolios

3. Analyses of portfolio changes

4. Commitments ontargets

Portfolios covered _ Priority sectors Scope of the carbon emissions eqeanmaae ; Benchmark scenarios

Carbon measurements in priority sectors (Baseline)

Measurements of divergences with the Paris Agreement (AIE NZE 2050)",ef3a35894f4f593158d1db751720cc44_41_0,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"Projection of customers’ carbon profiles

(appraisal of customers’ transition plans ~ forward-looking)

Estimated impact on the financing strategy

Definition of sectoral targets and horizons

Action plan within the business lines

Dialogue with customers",ef3a35894f4f593158d1db751720cc44_41_1,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"3.2 - The scopes

The measurements and commitments made cover all on- and off-balance sheet exposures of the banking portfolio.

Corporate finance, project finance, securities related to investment activities and short-term exposures are in- cluded in the scope of assessment. In accordance with NZBA guidelines, the trading book, derivatives, money market and central bank deposits have been excluded.",ef3a35894f4f593158d1db751720cc44_41_2,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"The portfolio's lower carbon-intensive profile compared to the IEA NZE 2050 benchmark scenario can be explained by a technology mix enjoying low exposure to fossil fuels: coal, oil and gas. For several years now, Groupe BPCE has been committed to gradually reducing to zero its expo- sure to thermal coal, with a deadline of 2030 for the Eu- ropean Union and OECD countries, and 2040 for the rest of the world. This result is also closely linked to the ana- lysis of the portfolios’ climate",ef3a35894f4f593158d1db751720cc44_41_3,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,performance and the use of the GWF during the credit granting phases as far as the Corporate & Investment Banking unit is concerned.,ef3a35894f4f593158d1db751720cc44_41_4,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"3.3 - Measurements, commitments, and action plan for the power sector

Based on the data measured, Groupe BPCE has com- mitted to a carbon intensity target for its power genera- tion exposure to be below 138g CO2eq per kWh by 2030 aligned with the International Energy Agency's Net Zero Emissions by 2050 scenario (NZE 2050 - World Energy Outlook 2021).",ef3a35894f4f593158d1db751720cc44_41_5,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"This strategic approach has also made it possible to in- crease exposure to renewable power generation pro- jects to more than half of Groupe BPCE's total exposure to power generation. With more than €12 billion in ex- posure to renewable energy projects as at December 31, 2022, the Group is one of the largest financiers of re- newable energies, notably in France vs. €0.4 billion of ex- posure to coal (cf. the summary table in section 4) and a zero exposure target by 2030 for OECD countries and",ef3a35894f4f593158d1db751720cc44_41_6,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,the EU by 2040 for the rest of the world.,ef3a35894f4f593158d1db751720cc44_41_7,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,text,"In 2020 and 2021, the carbon intensity of the electricity generation portfolio is 156 g COZeq/kWh3, 66% lower than the IEA World Zone NZE reference scenario of 459 g CO2eq/kWh in 2020 according to the World Energy Outlook 2021.

Intensity of emissions (g CO,eq/kWh)

3. Weighted attribution factor based on gross on- and off-balance sheet exposures, with it being possible to cover nearly 90% of exposures by data.

—

45",ef3a35894f4f593158d1db751720cc44_41_8,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_9,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_10,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_11,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_12,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,,ef3a35894f4f593158d1db751720cc44_41_13,0
How does Groupe BPCE's projected 2030 carbon intensity for power generation compare with the 2020 benchmark?,/home/laura/vqa-ir-qa/data/pages/ef3a35894f4f593158d1db751720cc44_41.png,ef3a35894f4f593158d1db751720cc44_41.png,"[""20 CO2eq/kWh lower""]",41,figure,Power 2020 2030 generation yenchmark target IEA NZE 2050 459 138 Groupe BPCE 156 <138,ef3a35894f4f593158d1db751720cc44_41_14,0
